dam_lev_similarity,dam_lev_res_similarity,pref_len,suf_len
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.6,0.6,3,5
0.75,0.75,3,3
0.8,0.8,3,5
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,4
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,4
0.3333333,0.3333333,3,6
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,1.0,3,4
1.0,1.0,3,2
0.75,0.75,3,3
0.75,1.0,3,4
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.6666666,0.6666666,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.6,0.6,3,5
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.6666666,0.6666666,3,6
0.75,0.75,3,4
1.0,1.0,3,4
0.8,0.8,3,5
1.0,1.0,3,2
0.75,0.75,3,4
0.6,0.6,3,5
1.0,1.0,3,3
0.57142854,0.57142854,3,7
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,3
0.5,0.6666666,3,6
0.75,0.75,3,4
0.75,0.75,3,3
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.5,0.5,3,6
0.75,0.75,3,3
0.6666666,0.6666666,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.5,0.6666666,3,6
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,3
0.6666666,0.6666666,3,6
0.75,0.75,3,3
1.0,1.0,3,4
0.75,1.0,3,4
0.75,1.0,3,4
0.6,0.6,3,5
0.4285714,0.4285714,3,7
0.75,0.75,3,3
0.57142854,0.57142854,3,7
1.0,1.0,3,2
0.75,0.75,3,3
0.25,0.25,3,12
0.75,0.75,3,4
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,4
0.8,0.8,3,5
0.5,0.5,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.39999998,0.39999998,3,5
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,4
0.8,0.8,3,5
0.75,0.75,3,3
0.6666666,0.6666666,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,4
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.39999998,0.39999998,3,5
1.0,1.0,3,2
0.75,0.75,3,4
1.0,1.0,3,4
1.0,1.0,3,2
0.8,0.8,3,5
1.0,1.0,3,2
1.0,1.0,3,3
0.6,0.6,3,5
1.0,1.0,3,2
1.0,1.0,3,2
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.6,0.6,3,5
1.0,1.0,3,4
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,3
1.0,1.0,3,2
1.0,1.0,3,3
0.75,0.75,3,4
0.75,0.75,3,4
1.0,1.0,3,2
1.0,1.0,3,3
1.0,1.0,3,3
1.0,1.0,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,4
0.75,0.75,3,3
0.75,0.75,3,3
1.0,1.0,3,2
0.6,0.6,3,5
1.0,1.0,3,2
0.75,0.75,3,4
0.6666666,0.6666666,3,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.8,0.8,4,5
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
0.6,0.6,4,5
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,3
0.39999998,0.39999998,4,5
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.5,0.5,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.5,0.5,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
0.6666666,0.6666666,4,3
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.6666666,0.6666666,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.6666666,0.6666666,4,3
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,4
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.6,0.6,4,5
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.6666666,0.6666666,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,1
0.3333333,0.3333333,4,3
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
0.5,0.5,4,6
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
0.6,0.6,4,5
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.6,0.6,4,5
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.39999998,0.39999998,4,5
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,3
0.6666666,0.6666666,4,3
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.6666666,0.6666666,4,3
0.6666666,0.6666666,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,3
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
0.39999998,0.39999998,4,5
0.75,1.0,4,4
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,2
0.5,0.5,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.6666666,0.6666666,4,3
0.6,0.6,4,5
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.6666666,0.6666666,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.39999998,0.39999998,4,5
0.75,0.75,4,3
1.0,1.0,4,3
0.75,0.75,4,4
1.0,1.0,4,1
0.75,0.75,4,3
0.75,0.75,4,4
1.0,1.0,4,2
0.6666666,0.6666666,4,6
1.0,1.0,4,2
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,2
0.6,0.6,4,5
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.8,0.8,4,5
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.6,0.6,4,5
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
1.0,1.0,4,2
0.8,0.8,4,5
1.0,1.0,4,2
1.0,1.0,4,3
0.75,0.75,4,3
0.75,0.75,4,3
0.75,0.75,4,4
0.6666666,0.6666666,4,6
1.0,1.0,4,2
0.5,0.5,4,6
1.0,1.0,4,1
1.0,1.0,4,2
0.18181819,0.18181819,4,11
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,3
0.75,0.75,4,4
0.3333333,0.3333333,4,1
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,3
0.75,0.75,4,4
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,4
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,3
1.0,1.0,4,1
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,1
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
0.75,0.75,4,4
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
1.0,1.0,4,2
0.75,0.75,4,3
0.75,0.75,4,3
1.0,1.0,4,1
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,3
1.0,1.0,4,2
1.0,1.0,4,2
1.0,1.0,4,1
0.75,1.0,4,4
1.0,1.0,4,1
0.75,0.75,4,3
1.0,1.0,4,2
